,source_id,ra,dec,l,b,parallax,parallax_nozpcorr,plx_over_error,r,r_err,r_helio,x,y,z,x_err,y_err,z_err,v_radial,v_radial_error,pmra,pmdec,pmra_err,pmdec_err,vx,vy,vz,vx_err,vy_err,vz_err,vr,vtheta,vphi,vr_err,vtheta_err,vphi_err,vabs,vabs_err,vabs_err_nocov,ruwe,rv_nb_transits,rv_expected_sig_to_noise,feH
16238024,5936151338706295552,252.56867529396112,-52.46334394991303,334.81191755449555,-5.053024847852148,0.5465988545744096,0.5050208545744096,22.14095973016042,6.52070619718071,0.07825912318831822,14.61616244058578,-6.472895295471533,-0.7755908422159706,-0.14033762604567285,0.07448207867349384,0.03502968487673372,0.007277806744130029,-62.429134,6.806757,-1.389430759861647,-9.30617230666994,0.026181292,0.019639375,-76.65027436045214,209.7751339082398,-27.630806705035297,6.324212320576975,3.9833743601120464,1.9789930745274094,51.73169272448912,26.52358868799326,-217.4043791092828,6.295839609114575,1.9831709315756052,4.026013292330354,225.0429577767844,5.025633140428654,4.299564452297349,0.97967446,19,3.7458522,-1.5
12063746,919962139170885760,116.33336348272772,38.10509736694088,181.6126671973016,26.39550449165001,0.13829099407468548,0.1190569940746855,10.029785549124853,14.952096868426354,0.6997807966127646,22.948655305886938,-14.59669389224375,-0.18228715507777715,3.235506076649037,0.6455465932478185,0.01817458151871279,0.3205159333570732,75.87565,1.1473429,-0.4409265923642222,-6.60949478977509,0.014972659,0.01010728,-80.42800473220825,27.235283757579055,-22.628761332625054,2.7430082747928997,21.58787480908733,6.440636613713435,73.28756881994775,39.42159376097166,-28.23748692456918,3.030234616569531,6.316254373546828,21.586218798472096,87.87767330789356,2.8550615399625157,7.33599363184306,1.0683669,16,23.172977,-1.0
16983477,2087849852465351424,301.7937861706399,49.95250623348011,84.84304006513472,9.395524825703983,0.4622620936968465,0.4354670936968465,34.744432257145704,8.218611647853486,0.021612938378482414,16.19660583654715,-7.930163703905448,2.1256153822480366,0.37395226198561654,0.0055213535991827396,0.061178590184356015,0.010164283571304741,-52.779015,2.61569,-6.635219139036032,-9.12563742902172,0.015289953,0.017196467,123.3349682867202,182.53550097927953,7.215500022311345,3.335839898380241,2.59270947949795,0.5147991081544419,-71.46802803858925,-10.478194710300638,-208.24340413204752,3.287952936200482,0.5356268408028504,2.649048465242345,220.4150334269757,2.775540031865717,2.845112460093504,1.0361395,20,8.469856,-0.5
10497572,5509257118696147712,104.602763666511,-48.28747898312348,258.2963254507525,-18.80651378111725,0.93094206174245,0.89620506174245,78.53762627164001,8.393886979311107,0.00428062675800031,16.483584378515715,-8.328264672629823,-0.9956928493756636,-0.3254871944896989,0.002626316613089509,0.012677908623464589,0.004409188447992901,13.983526,7.5895877,-0.7216205437822589,1.5185349444152618,0.01397915,0.014579997,1.9341032259209054,234.5500850895813,2.6338779368249954,1.4455637027305217,7.046741791275179,2.424216336768183,-29.84372559119815,-1.477748307472406,-232.66196248330206,1.662727382292516,2.4232495235128177,6.999017683788162,234.57284685957248,7.0851358331342364,7.046120669350175,0.97152203,15,5.066822,-0.5
15003103,1663626861659931264,201.83804587828385,61.41598891664803,115.41694403606829,55.18515426591467,0.1345589454574296,0.1263469454574296,13.598110383185507,12.289538887876816,0.41975836793551874,19.45546382844371,-9.943081919677722,3.832264317380712,6.122224940080612,0.13392168973194601,0.2818232981929187,0.4486965297491052,-125.6686,1.1372892,-2.1492128838464803,-4.352611647778441,0.010819029,0.010962292,71.11060318436313,41.67647566207086,-0.32920039706721216,2.189851493997147,10.261139845414279,7.099401926622647,-44.70132900502964,-25.302639834374503,-64.46179088694782,5.087781911438941,6.504546474325484,9.606940126472013,82.42423722277671,3.3735647109214426,5.521722393741847,1.0505801,18,32.758442,-0.75
9136496,6210654483911096704,228.8909071306865,-31.380040613045715,335.765548716498,22.149156653932003,0.4479640928494886,0.4268580928494886,26.40572649653268,6.352911724713986,0.07871386628341089,14.409512062840315,-6.236620691155634,-0.848686055044254,0.862427803721138,0.07140039525486767,0.03214022742967116,0.031872927405790244,10.223583,0.231531,-7.275957330333731,-8.933927328773695,0.021135984,0.016825551,-14.211053381647977,129.53351027118725,-19.869400367995503,1.389384030352861,4.232263701294477,1.1499461348930442,-6.050809337720221,19.2259645975735,-130.2667547151879,1.484721126377143,1.1571240130992126,4.197795532115445,131.8168327353359,3.8414111046827197,4.165257481034571,1.0917197,14,60.45465,-1.0
4695284,420975175190098176,1.4491126496037818,56.44807415173371,116.62139943235518,-5.86342608312572,1.9411578249584,1.9095038249584,39.755071020999665,8.364247035783647,0.006403648203252545,16.480030200760893,-8.351630321495666,0.4581336951053521,-0.03182712834742307,0.005776126556895593,0.011523905839920499,0.0013237840354913227,-4.1937737,3.05073,-20.456899844696466,-5.987640073460476,0.049278315,0.04892284,61.1212139713168,264.8420645616645,2.1581220472368488,1.8153561547469999,2.767373094117367,0.35401101985059474,-46.53107391434567,-1.9810791533700132,-267.7922962580308,1.8189449857988884,0.35407611217454066,2.765007207625804,271.8120296259588,2.4684226569743593,2.7271365753385117,5.070034,11,8.706473,-0.75
4408613,4295916930452338688,293.0329784925272,7.745278841857199,44.50647002863304,-5.411689169187554,0.4205769151991954,0.3925709151991954,16.124592787563557,6.64749895579825,0.12744094573407028,14.651544495889281,-6.433860486806491,1.6593048417591088,-0.2034429791458583,0.10469346639845213,0.10290522456101239,0.013906892539873041,-61.019737,0.26158354,-3.206312848745232,-6.033125816979532,0.025319396,0.022369314,24.16908361565364,148.13638077332752,13.026126584459817,3.395663546594996,3.418189099764347,0.26863923063867085,13.185835509646674,-13.435965438370314,-149.47849497465037,3.395491403555712,0.2879379600525522,3.4167886295760357,150.65925754906368,2.8258331891283173,3.404888045361578,1.133368,11,60.786728,0.75
9595516,1810047656909720320,304.21828982440525,17.8860255133438,58.885044565470615,-9.696577390121814,0.3022944116761935,0.2713884116761935,10.39120219378364,7.036735577329942,0.2590073269990351,14.83390455038861,-6.436973197782499,2.7916530738027854,-0.5363737053754286,0.16215898514856533,0.2686554473430268,0.05361975399812241,-14.503921,0.20528898,0.0762521595908605,-8.763607531369484,0.029965,0.02800963,97.06979457507423,163.53463258815376,-64.87590797714341,8.941479259563996,6.769487552651061,7.100748819379667,-18.97271449774152,66.51561583983779,-188.65501176614055,8.625986770585733,7.110613060736667,7.157386464680629,200.93532419773365,1.1200627929322546,7.366726930660987,1.1722113,15,94.48766,0.0
22260833,1974224327994297984,325.4682122504548,45.964405614780304,92.01967921725507,-5.221041903457875,1.849365191420465,1.823765191420465,6.917798079687491,8.158794439562387,0.007893166874619348,16.27190373034488,-8.14097761035321,0.5381481223193579,-0.028405161608616676,0.002743302151147315,0.07779182279105618,0.007112835766787733,-14.760551,1.8090936,10.100356797743398,-4.712238396216898,0.28049734,0.29716167,1.8000819117674958,228.0309432699829,-16.759669282037603,1.7759395562971423,1.8490290439921226,3.8473329859382632,13.302952945979245,16.713455824765752,-227.65309076584305,1.7763037972185929,3.8473146390440345,1.848717313712462,228.6530950980776,1.8133128963334653,1.865488550197179,20.745861,24,18.618364,-0.25
27242379,5613987628481321728,115.9323259077857,-25.84770771866167,241.67695086519467,-1.0103725256843303,0.8895299187879305,0.8506409187879306,69.98475994739955,8.711652856914869,0.009176456501085995,16.806431788689746,-8.655280101482903,-0.9894548551161524,0.0009767057742060686,0.007619946140898619,0.014138147446098625,0.00028325158564083226,-8.187451,2.695971,1.7260474549315097,-6.630448144510852,0.0089708725,0.011474418,47.82272286683261,236.44627811021743,-2.05933769318614,1.345305055520291,2.3928361401035727,0.1541395770913931,-74.36866476274852,2.050999873349732,-229.4846208948046,1.3639500974609624,0.15413965197675142,2.3822574576113404,241.24281569884468,2.587807783085802,2.3603748015857886,0.9843618,31,14.530922,-0.25
4428643,4139724573516361984,256.27798131908315,-14.698712527415063,6.863477225330908,15.635143547415378,0.34554388964300603,0.301675889643006,17.487770851695362,5.424840437289747,0.16393862131289022,13.504943829132857,-5.35506833649222,0.3330460711214759,0.8007603861724228,0.15822094691042554,0.01904451253083457,0.04460033201411769,-25.974543,1.8915838,-1.5254886807921637,-4.837473159374714,0.023602275,0.017760696,1.5366238394471754,177.00316291742968,-18.34030304732461,1.9705776112297742,3.7186949844380686,1.250579331484887,6.6426459144502115,19.53481475885861,-176.75721733230057,1.9672642351549463,1.2709510433822355,3.7135390193059648,177.9574320208791,3.5765207131368135,3.701038017731432,1.0216838,11,7.6462126,-0.75
21459728,1015609308505954176,135.6623553392256,48.92157611796473,170.2934070371297,41.34130466066904,1.9727529861494906,1.9350529861494905,131.5557799430065,8.504811573130189,0.0029590269674096836,16.623059061568593,-8.497130550969493,0.06416666732943367,0.3556331438911807,0.0028514942569000694,0.0004877525514822108,0.0025451800296135934,38.139896,2.4130552,-9.019598596072257,-42.41819671781537,0.013052835,0.011211672,-40.430506236775834,149.6378690420937,23.941821914063233,1.7805917958381388,0.8238536902505464,1.6136565902372606,42.52411183791256,-22.183056381028134,-149.32829753458753,1.7802737283550185,1.613963474979302,0.8239399196078141,156.84173080715945,1.2059010504796446,0.9429596543143913,1.0461487,23,16.199648,-1.0
3904846,6881142790564608256,304.94411639432803,-10.632438466383416,33.20154138258178,-24.393529804554408,0.2642738093513023,0.2217388093513023,14.864634017663741,5.777528140827918,0.24541203839086848,13.58085785791885,-5.238425556447778,1.88706903656356,-1.541979104545962,0.1939889297056121,0.12695025214352024,0.10513404519000612,-29.158367,3.2596889,-5.541298866854553,-7.601024169790078,0.018297486,0.013240206,93.80712707568395,100.26799217339374,48.435207821347504,7.394564397162415,9.018401028831667,2.3640909032961224,-65.23120228233998,-32.19325575699149,-126.12652866839619,7.3502423983470235,3.0502127936792287,8.847044938197095,145.600194716128,2.4690832425573888,7.8668049364479895,0.9131049,10,6.6863923,-0.5
7991337,6716203676893841536,283.73815284577927,-41.45809524710243,355.00140900165803,-18.187192522780204,1.3993709488418673,1.3714329488418673,103.21833383030966,7.4486567701696895,0.0066129681427936566,15.569101660170494,-7.445675623302689,-0.059153956579299144,-0.20224490542874035,0.006552366731758954,0.0005730954413248708,0.002160903951379654,9.062622,1.8780109,1.3698679378859322,-6.897750065656314,0.015131572,0.013224292,15.785714667993796,225.0060835798651,-6.958658673607807,1.7728686555223336,0.24519537681291179,0.6153595604527647,-17.37735563961971,7.433226727299501,-224.87357340839114,1.772238938614231,0.6170131466979817,0.24559184116328586,225.66645600546028,0.19731132853702335,0.2747893250348427,1.0257479,13,14.701444,-0.75
